finding_id	title	severity	primary_review_owner	owning_tranche	tranche_number	stage	campaign_order	relevant_source_paths	test_requirement_ids	required_test_classes	required_proof_environments	production_entrypoint_required	blocks_BWS_600	blocks_BWS_710	blocks_release	blocks_deployment	external_pending_status
BWS120-R08-010	Retention plan fingerprints omit target database and schema-generation identity	P1	R08	BWS-W3-T32	32	S6	41	database/migrations/surebet/004_create_worker_jobs.sql|database/migrations/surebet/006_create_upstream_api_convergence_checkpoints.sql|database/migrations/surebet/007_create_private_paper_runtime_scheduler_checkpoints.sql|docs/037_database_backup_retention_and_recovery.md|packages/bootstrap/src/api/bws-read-only-query-service.ts|packages/bootstrap/src/cli/bws-database-lifecycle.ts|packages/bootstrap/src/operations/database-lifecycle.ts|packages/persistence/src/psql.ts	BWS120-R08-010-TEST-01|BWS120-R08-010-TEST-02|BWS120-R08-010-TEST-03	persistence_or_migration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R08-011	Retention planning and deletion are separate transactions and partial prune is detected only after commit	P1	R08	BWS-W3-T32	32	S6	41	database/migrations/surebet/004_create_worker_jobs.sql|database/migrations/surebet/006_create_upstream_api_convergence_checkpoints.sql|database/migrations/surebet/007_create_private_paper_runtime_scheduler_checkpoints.sql|docs/037_database_backup_retention_and_recovery.md|packages/bootstrap/src/api/bws-read-only-query-service.ts|packages/bootstrap/src/cli/bws-database-lifecycle.ts|packages/bootstrap/src/operations/database-lifecycle.ts|packages/persistence/src/psql.ts	BWS120-R08-011-TEST-01|BWS120-R08-011-TEST-02|BWS120-R08-011-TEST-03|BWS120-R08-011-TEST-04	concurrency_or_ownership|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R08-012	Retention can prune provenance rows still required by retained blocked or terminal parent state	P1	R08	BWS-W3-T32	32	S6	41	database/migrations/surebet/004_create_worker_jobs.sql|database/migrations/surebet/006_create_upstream_api_convergence_checkpoints.sql|database/migrations/surebet/007_create_private_paper_runtime_scheduler_checkpoints.sql|docs/037_database_backup_retention_and_recovery.md|packages/bootstrap/src/api/bws-read-only-query-service.ts|packages/bootstrap/src/cli/bws-database-lifecycle.ts|packages/bootstrap/src/operations/database-lifecycle.ts|packages/persistence/src/psql.ts	BWS120-R08-012-TEST-01|BWS120-R08-012-TEST-02|BWS120-R08-012-TEST-03|BWS120-R08-012-TEST-04	api_or_projection|persistence_or_migration|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R09-005	Upgrade plan fingerprints are trusted from the plan instead of recomputed from plan content	P1	R09	BWS-W3-T34	34	S6	42	packages/bootstrap/src/operations/release-upgrade.ts	BWS120-R09-005-TEST-01|BWS120-R09-005-TEST-02|BWS120-R09-005-TEST-03|BWS120-R09-005-TEST-04|BWS120-R09-005-TEST-05	concurrency_or_ownership|security_or_confinement|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R09-006	Upgrade apply does not rebind plan-time environment, release, and install-evidence bytes	P1	R09	BWS-W3-T34	34	S6	42	packages/bootstrap/src/operations/release-upgrade.ts	BWS120-R09-006-TEST-01|BWS120-R09-006-TEST-02|BWS120-R09-006-TEST-03|BWS120-R09-006-TEST-04|BWS120-R09-006-TEST-05|BWS120-R09-006-TEST-06	persistence_or_migration|release_or_deployment|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R09-007	Upgrade apply has no exclusive owner or fencing token	P1	R09	BWS-W3-T34	34	S6	42	packages/bootstrap/src/operations/release-upgrade.ts	BWS120-R09-007-TEST-01|BWS120-R09-007-TEST-02|BWS120-R09-007-TEST-03|BWS120-R09-007-TEST-04|BWS120-R09-007-TEST-05	concurrency_or_ownership|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R09-008	Resolved upgrade state can be reused by a different plan fingerprint	P1	R09	BWS-W3-T34	34	S6	42	packages/bootstrap/src/operations/release-upgrade.ts	BWS120-R09-008-TEST-01|BWS120-R09-008-TEST-02|BWS120-R09-008-TEST-03|BWS120-R09-008-TEST-04|BWS120-R09-008-TEST-05	release_or_deployment|restart_or_recovery|security_or_confinement|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R09-009	Upgrade recovery trusts checkpoint classifications without verifying checkpoint bytes or current target state	P1	R09	BWS-W3-T34	34	S6	42	packages/bootstrap/src/operations/release-upgrade.ts	BWS120-R09-009-TEST-01|BWS120-R09-009-TEST-02|BWS120-R09-009-TEST-03|BWS120-R09-009-TEST-04|BWS120-R09-009-TEST-05	restart_or_recovery|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R09-010	Upgrade checkpoints lifecycle success from permissive or ignored lifecycle outcomes	P1	R09	BWS-W3-T34	34	S6	42	packages/bootstrap/src/operations/release-upgrade.ts	BWS120-R09-010-TEST-01|BWS120-R09-010-TEST-02|BWS120-R09-010-TEST-03|BWS120-R09-010-TEST-04|BWS120-R09-010-TEST-05	unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R09-011	Rollback starts the prior release without first fencing or stopping a partially started target	P1	R09	BWS-W3-T34	34	S6	42	packages/bootstrap/src/operations/release-upgrade.ts	BWS120-R09-011-TEST-01|BWS120-R09-011-TEST-02|BWS120-R09-011-TEST-03|BWS120-R09-011-TEST-04|BWS120-R09-011-TEST-05	api_or_projection|restart_or_recovery|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R09-012	The public execute command can synthesize an instant passing soak without managed runtime proof	P1	R09	BWS-W3-T35	35	S6	43	packages/bootstrap/src/cli/bws-final-local-acceptance.ts|packages/bootstrap/src/cli/bws-soak-campaign.ts|packages/bootstrap/src/operations/bws-soak-runtime-integration.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|packages/bootstrap/src/operations/soak-campaign.ts|tests/bws-soak-campaign.test.ts	BWS120-R09-012-TEST-01|BWS120-R09-012-TEST-02|BWS120-R09-012-TEST-03|BWS120-R09-012-TEST-04|BWS120-R09-012-TEST-05	evidence_or_artifact|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R09-013	Managed soak collapses eighteen named failures into two generic actions	P1	R09	BWS-W3-T35	35	S6	43	packages/bootstrap/src/cli/bws-final-local-acceptance.ts|packages/bootstrap/src/cli/bws-soak-campaign.ts|packages/bootstrap/src/operations/bws-soak-runtime-integration.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|packages/bootstrap/src/operations/soak-campaign.ts|tests/bws-soak-campaign.test.ts	BWS120-R09-013-TEST-01|BWS120-R09-013-TEST-02|BWS120-R09-013-TEST-03|BWS120-R09-013-TEST-04|BWS120-R09-013-TEST-05	persistence_or_migration|restart_or_recovery|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R09-014	Soak validation ignores observation readiness, progress, and resource bounds	P1	R09	BWS-W3-T35	35	S6	43	packages/bootstrap/src/cli/bws-final-local-acceptance.ts|packages/bootstrap/src/cli/bws-soak-campaign.ts|packages/bootstrap/src/operations/bws-soak-runtime-integration.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|packages/bootstrap/src/operations/soak-campaign.ts|tests/bws-soak-campaign.test.ts	BWS120-R09-014-TEST-01|BWS120-R09-014-TEST-02|BWS120-R09-014-TEST-03|BWS120-R09-014-TEST-04|BWS120-R09-014-TEST-05|BWS120-R09-014-TEST-06|BWS120-R09-014-TEST-07	unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R09-015	Soak checkpoint ordering can skip after-cycle faults or duplicate injected faults after a crash	P1	R09	BWS-W3-T35	35	S6	43	packages/bootstrap/src/cli/bws-final-local-acceptance.ts|packages/bootstrap/src/cli/bws-soak-campaign.ts|packages/bootstrap/src/operations/bws-soak-runtime-integration.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|packages/bootstrap/src/operations/soak-campaign.ts|tests/bws-soak-campaign.test.ts	BWS120-R09-015-TEST-01|BWS120-R09-015-TEST-02|BWS120-R09-015-TEST-03|BWS120-R09-015-TEST-04|BWS120-R09-015-TEST-05	restart_or_recovery|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R09-016	Resumed soak results cannot validate cumulative checkpoint history	P1	R09	BWS-W3-T35	35	S6	43	packages/bootstrap/src/cli/bws-final-local-acceptance.ts|packages/bootstrap/src/cli/bws-soak-campaign.ts|packages/bootstrap/src/operations/bws-soak-runtime-integration.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|packages/bootstrap/src/operations/soak-campaign.ts|tests/bws-soak-campaign.test.ts	BWS120-R09-016-TEST-01|BWS120-R09-016-TEST-02|BWS120-R09-016-TEST-03|BWS120-R09-016-TEST-04|BWS120-R09-016-TEST-05	restart_or_recovery|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R09-017	Cleanup acceptance is derived from caller/default counters instead of measured owned resources	P1	R09	BWS-W3-T35	35	S6	43	packages/bootstrap/src/cli/bws-final-local-acceptance.ts|packages/bootstrap/src/cli/bws-soak-campaign.ts|packages/bootstrap/src/operations/bws-soak-runtime-integration.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|packages/bootstrap/src/operations/soak-campaign.ts|tests/bws-soak-campaign.test.ts	BWS120-R09-017-TEST-01|BWS120-R09-017-TEST-02|BWS120-R09-017-TEST-03|BWS120-R09-017-TEST-04|BWS120-R09-017-TEST-05|BWS120-R09-017-TEST-06	persistence_or_migration|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	false
BWS120-R09-018	External preflight promotes schema-shaped soak state without consuming the soak result or validation verdict	P1	R09	BWS-W3-T36	36	S6	44	packages/bootstrap/src/operations/external-runtime-preflight.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|tests/bws-final-local-acceptance.test.ts	BWS120-R09-018-TEST-01|BWS120-R09-018-TEST-02|BWS120-R09-018-TEST-03|BWS120-R09-018-TEST-04|BWS120-R09-018-TEST-05|BWS120-R09-018-TEST-06	evidence_or_artifact|release_or_deployment|restart_or_recovery|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	true
BWS120-R09-019	External campaign identity omits the environment file bytes	P1	R09	BWS-W3-T36	36	S6	44	packages/bootstrap/src/operations/external-runtime-preflight.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|tests/bws-final-local-acceptance.test.ts	BWS120-R09-019-TEST-01|BWS120-R09-019-TEST-02|BWS120-R09-019-TEST-03|BWS120-R09-019-TEST-04|BWS120-R09-019-TEST-05	cancellation_or_timeout|persistence_or_migration|security_or_confinement|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	true
BWS120-R09-020	Final recovery evidence combines unrelated schema-shaped artifacts without common byte or generation binding	P1	R09	BWS-W3-T36	36	S6	44	packages/bootstrap/src/operations/external-runtime-preflight.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|tests/bws-final-local-acceptance.test.ts	BWS120-R09-020-TEST-01|BWS120-R09-020-TEST-02|BWS120-R09-020-TEST-03|BWS120-R09-020-TEST-04|BWS120-R09-020-TEST-05	evidence_or_artifact|persistence_or_migration|release_or_deployment|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	true
BWS120-R09-021	Final acceptance trusts a caller-supplied archive digest and mutable component paths	P1	R09	BWS-W3-T36	36	S6	44	packages/bootstrap/src/operations/external-runtime-preflight.ts|packages/bootstrap/src/operations/final-local-acceptance.ts|tests/bws-final-local-acceptance.test.ts	BWS120-R09-021-TEST-01|BWS120-R09-021-TEST-02|BWS120-R09-021-TEST-03|BWS120-R09-021-TEST-04|BWS120-R09-021-TEST-05|BWS120-R09-021-TEST-06	release_or_deployment|unit_or_integration	NODE20_OR_LANGUAGE_NEUTRAL_OFFLINE_OR_CONTROLLED_INTEGRATION	true	false	false	true	true	true
BWS121-R11-003	Upstream contract static validator proves comment markers in a shim instead of the production implementation	P1	R11	BWS-W4-T41	41	S7	45	backlog/bws_full_implementation.csv|package.json|packages/bootstrap/src/cli/bws-upstream-api-convergence.ts|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/upstream/src/upstream/betting-win-upstream-lock.ts|scripts/validate_api_only_upstream.py|scripts/validate_betting_win_upstream_contract.py|scripts/validate_bws_b1_acceptance.py|scripts/validate_full_implementation_program.py|scripts/validate_remaining_operator_runtime_program.py|src/upstream/betting-win-upstream-lock.ts|tests/api-only-upstream-contract.test.ts|tests/b1-runtime-evidence.test.ts|tests/betting-win-upstream-contract.test.ts	BWS121-R11-REQ-009|BWS121-R11-REQ-010|BWS121-R11-REQ-011|BWS121-R11-REQ-012	assurance_or_build|unit_or_contract	AS_SPECIFIED_BY_REVIEW	true	true	true	true	true	false
BWS121-R11-004	API-only validator accepts a named import or comment after the enforcement call is removed	P1	R11	BWS-W4-T41	41	S7	45	backlog/bws_full_implementation.csv|package.json|packages/bootstrap/src/cli/bws-upstream-api-convergence.ts|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/upstream/src/upstream/betting-win-upstream-lock.ts|scripts/validate_api_only_upstream.py|scripts/validate_betting_win_upstream_contract.py|scripts/validate_bws_b1_acceptance.py|scripts/validate_full_implementation_program.py|scripts/validate_remaining_operator_runtime_program.py|src/upstream/betting-win-upstream-lock.ts|tests/api-only-upstream-contract.test.ts|tests/b1-runtime-evidence.test.ts|tests/betting-win-upstream-contract.test.ts	BWS121-R11-REQ-013|BWS121-R11-REQ-014|BWS121-R11-REQ-015|BWS121-R11-REQ-016|BWS121-R11-REQ-017	unit_or_contract	AS_SPECIFIED_BY_REVIEW	true	true	true	true	true	false
BWS121-R11-005	B1 acceptance validator treats status rows, test titles, and literal tokens as executable capability proof	P1	R11	BWS-W4-T41	41	S7	45	backlog/bws_full_implementation.csv|package.json|packages/bootstrap/src/cli/bws-upstream-api-convergence.ts|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/upstream/src/upstream/betting-win-upstream-lock.ts|scripts/validate_api_only_upstream.py|scripts/validate_betting_win_upstream_contract.py|scripts/validate_bws_b1_acceptance.py|scripts/validate_full_implementation_program.py|scripts/validate_remaining_operator_runtime_program.py|src/upstream/betting-win-upstream-lock.ts|tests/api-only-upstream-contract.test.ts|tests/b1-runtime-evidence.test.ts|tests/betting-win-upstream-contract.test.ts	BWS121-R11-REQ-018|BWS121-R11-REQ-019|BWS121-R11-REQ-020|BWS121-R11-REQ-021|BWS121-R11-REQ-022	assurance_or_build|unit_or_contract	AS_SPECIFIED_BY_REVIEW	true	true	true	true	true	false
BWS121-R11-006	Implementation-program validators can declare completion with the principal implementation trees absent	P1	R11	BWS-W4-T41	41	S7	45	backlog/bws_full_implementation.csv|package.json|packages/bootstrap/src/cli/bws-upstream-api-convergence.ts|packages/bootstrap/src/operations/b1-runtime-evidence.ts|packages/upstream/src/upstream/betting-win-upstream-lock.ts|scripts/validate_api_only_upstream.py|scripts/validate_betting_win_upstream_contract.py|scripts/validate_bws_b1_acceptance.py|scripts/validate_full_implementation_program.py|scripts/validate_remaining_operator_runtime_program.py|src/upstream/betting-win-upstream-lock.ts|tests/api-only-upstream-contract.test.ts|tests/b1-runtime-evidence.test.ts|tests/betting-win-upstream-contract.test.ts	BWS121-R11-REQ-023|BWS121-R11-REQ-024|BWS121-R11-REQ-025|BWS121-R11-REQ-026	unit_or_contract	AS_SPECIFIED_BY_REVIEW	true	true	true	true	true	false
BWS121-R11-007	Boundary validators omit active root executables, commands, scripts, and database migrations from their scan authority	P1	R11	BWS-W4-T42	42	S7	46	cli.js|package.json|scripts/validate_contract_boundary.py|scripts/validate_fixture_integrity.py|scripts/validate_no_execution_paths.py|scripts/validate_no_provider_connections.py|tests/boundary-validator-workspace-scope.test.ts|tests/fixtures/b1-local-contract/valid-b1-multi-venue-markets.json|tests/fixtures/local-only-export-bundles/valid-resource-export.json|tests/fixtures/private-paper-mode-smoke/accepted-local-bundle.json|tests/validate-fixture-integrity.test.ts	BWS121-R11-REQ-027|BWS121-R11-REQ-028|BWS121-R11-REQ-029|BWS121-R11-REQ-030|BWS121-R11-REQ-031	controller_or_artifact|persistence_or_migration|security_or_confinement|unit_or_contract	AS_SPECIFIED_BY_REVIEW	true	true	true	true	true	false
BWS121-R11-008	Regex boundary checks are bypassed by trivial source-level string or identifier composition inside scanned files	P1	R11	BWS-W4-T42	42	S7	46	cli.js|package.json|scripts/validate_contract_boundary.py|scripts/validate_fixture_integrity.py|scripts/validate_no_execution_paths.py|scripts/validate_no_provider_connections.py|tests/boundary-validator-workspace-scope.test.ts|tests/fixtures/b1-local-contract/valid-b1-multi-venue-markets.json|tests/fixtures/local-only-export-bundles/valid-resource-export.json|tests/fixtures/private-paper-mode-smoke/accepted-local-bundle.json|tests/validate-fixture-integrity.test.ts	BWS121-R11-REQ-032|BWS121-R11-REQ-033|BWS121-R11-REQ-034|BWS121-R11-REQ-035|BWS121-R11-REQ-036	assurance_or_build|unit_or_contract	AS_SPECIFIED_BY_REVIEW	true	true	true	true	true	false
BWS121-R11-009	Fixture-integrity gate ignores all twelve substantive strategy and runtime fixture files	P1	R11	BWS-W4-T42	42	S7	46	cli.js|package.json|scripts/validate_contract_boundary.py|scripts/validate_fixture_integrity.py|scripts/validate_no_execution_paths.py|scripts/validate_no_provider_connections.py|tests/boundary-validator-workspace-scope.test.ts|tests/fixtures/b1-local-contract/valid-b1-multi-venue-markets.json|tests/fixtures/local-only-export-bundles/valid-resource-export.json|tests/fixtures/private-paper-mode-smoke/accepted-local-bundle.json|tests/validate-fixture-integrity.test.ts	BWS121-R11-REQ-037|BWS121-R11-REQ-038|BWS121-R11-REQ-039|BWS121-R11-REQ-040|BWS121-R11-REQ-041	assurance_or_build|security_or_confinement|unit_or_contract	AS_SPECIFIED_BY_REVIEW	true	true	true	true	true	false
BWS121-R11-010	Aggregate validation has no machine-enforced closure from 137 inherited findings to 723 required tests and production entrypoints	P1	R11	BWS-W4-T43	43	S7	47	docs/reviews/BWS120/wave-03/cumulative-consolidated-ledger.json|docs/reviews/BWS120/wave-03/test-evidence-matrix.json|package.json	BWS121-R11-REQ-042|BWS121-R11-REQ-043|BWS121-R11-REQ-044|BWS121-R11-REQ-045|BWS121-R11-REQ-046|BWS121-R11-REQ-047	assurance_or_build|controller_or_artifact|restart_or_recovery|unit_or_contract	AS_SPECIFIED_BY_REVIEW	true	true	true	true	true	false
